десять	0001 0013 0015 0034 0038 0049 0075 0090
деталь	0008 0010 0013 0018 0025 0027 0036 0045 0050 0052 0053 0057 0060 0067 0074 0076 0087 0092 0093 0095
деталька	0082
детально	0010 0042 0070
детальный	0003 0010 0051 0071 0076
детектор	0076
детерминированный	0018
детский	0001 0024 0076 0086
деться	0021 0034
дефект	0009
дефис	0050
дефицит	0042 0062 0089
дефолтной	0052
дефолтный	0045 0084
дефрагментироваться	0040
децентрализованный	0017
дешевизна	0005
дешёвый	0001 0002 0003 0005 0008 0015 0026 0027 0033 0053 0057 0061 0076 0092 0096
деятельность	0004 0010 0012 0015 0063 0068 0083 0088 0089 0090
джавист	0040
джанга	0086
джанго	0027
джейлбрейк	0076
джеймс	0022 0061 0076
джейсон	0009 0088
джек	0053
джеффри	0034 0054
джиджи	0064
джина	0076
джинн	0076
джинса	0022
джинсовый	0086
джиня	0097
джип	0027
джоанна	0086
джоб	0045 0063 0065
джоба	0045
джойный	0005
джон	0082 0083 0089
джош	0030
джудит	0086
джуна	0039 0052
джуниор	0076
дзен	0001 0002 0003 0004 0005 0006 0007 0008 0009 0010 0011 0012 0013 0014 0015 0016 0017 0018 0019 0020 0021 0022 0023 0024 0025 0026 0027 0028 0029 0030 0031 0032 0033 0034 0035 0036 0037 0038 0039 0040 0041 0042 0043 0044 0045 0046 0047 0048 0049 0050 0051 0052 0053 0054 0055 0056 0057 0058 0059 0060 0061 0062 0063 0064 0065 0066 0067 0068 0069 0070 0071 0072 0073 0074 0075 0076 0077 0078 0079 0080 0081 0082 0083 0084 0085 0086 0087 0088 0089 0090 0091 0092 0093 0094 0095 0096 0097 0098 0099 0100
диагноз	0015 0023
диагностик	0075
диагностика	0015 0025 0048 0051 0063 0068 0075 0083
диагностировать	0059 0086
диагностический	0025 0051
диагональ	0002 0033 0050
диагональный	0075
диаграмма	0013 0022 0030 0046 0051 0097
диалог	0013 0018 0019 0036 0072 0074 0087 0090
диана	0085
диапазон	0002 0010 0011 0021 0032 0033 0036 0041 0049 0050 0051 0052 0056 0057 0060 0085
диаризация	0013
диван	0034
дивиденд	0034
дизайн	0002 0009 0015 0026 0030 0033 0035 0042 0051 0070
дизайнер	0002 0030 0033 0062
дизассемблер	0058
дизассемблирование	0058
дизассемблировать	0058
дико	0076
диктовать	0076 0090
диктофон	0013
дилемма	0027 0083
дима	0039
динамика	0002 0006 0021 0024 0033 0044 0075
динамически	0040 0044 0050 0051 0060 0061 0089
динамический	0010 0040 0044 0049 0050 0051 0052 0054 0060 0061 0091 0094 0095
динамичный	0047
диплом	0010
дипломный	0010 0039
директива	0051 0084
директор	0003 0004 0011 0015 0019 0027 0032 0043 0072 0076 0089
директория	0016 0038 0051 0059 0063 0064 0069 0084 0087 0095 0098 0100
дирижировать	0076
диск	0002 0008 0012 0033 0039 0050 0051 0059 0061 0063 0066 0069 0070 0079 0080 0084 0087 0088 0091 0092 0096
дискаунтер	0013
дисклеймера	0005 0013 0045
дисковый	0051 0095 0096
дискретный	0002 0033 0036 0094
дискриминантный	0078
дискриминация	0068 0083
дискуссия	0015 0035 0083
дисперсия	0067 0075
диспетчер	0066
диспетчеризация	0061
дисплей	0028 0031
дистанционно	0013
дистанционный	0003 0067
дистанция	0027
дистиллироваться	0076
дистрибутив	0041 0055 0061 0063 0066 0070 0074 0088 0092 0095
дистрибуция	0055
дистрибьютор	0055 0080
дисфункция	0009
дисциплина	0001 0036 0089
дифференциальный	0075
дифференцирование	0036
диффузионный	0067
диффузия	0076
длина	0011 0025 0032 0036 0044 0050 0051 0057 0060 0061 0076 0085
длинно	0073
длиннопост	0039
длинный	0002 0011 0021 0027 0032 0033 0036 0041 0049 0052 0055 0057 0074 0076 0087 0095
длительность	0075 0089
длительный	0002 0033 0047 0048 0051 0055 0070 0071
длиться	0015 0039
дмитрий	0035
дмс	0003 0027
днк	0075 0076
добавить	0001 0002 0003 0004 0005 0006 0007 0008 0009 0010 0011 0012 0013 0014 0015 0016 0017 0018 0019 0020 0021 0022 0023 0024 0025 0026 0027 0028 0029 0030 0031 0032 0033 0034 0035 0036 0037 0038 0039 0040 0041 0042 0043 0044 0045 0046 0047 0048 0049 0050 0051 0052 0053 0054 0055 0056 0057 0058 0059 0060 0061 0062 0063 0064 0065 0066 0067 0068 0069 0070 0071 0072 0073 0074 0075 0076 0077 0078 0079 0080 0081 0082 0083 0084 0085 0086 0087 0088 0089 0090 0091 0092 0093 0094 0095 0096 0097 0098 0099 0100
добавиться	0044 0071 0084
добавление	0004 0005 0025 0038 0041 0043 0047 0049 0050 0051 0052 0056 0061 0063 0073 0077 0080 0093 0097
добавлять	0005 0016 0017 0021 0030 0036 0041 0043 0045 0048 0049 0050 0051 0052 0061 0065 0070 0071 0073 0074 0079 0084 0085 0086 0095 0098 0099
добавляться	0016 0035 0036 0045 0048 0050 0059 0080 0084 0097
добиваться	0015 0076
добиться	0010 0015 0039 0045 0046 0050 0067
добовление	0056
добовлять	0056
добраться	0052 0100
добро	0027 0045 0052 0057 0060 0066 0076 0088 0093
добровольный	0003
добрый	0018 0044 0045 0055 0067 0071 0077 0079
добывать	0076 0089
добыть	0071 0075 0079
добыча	0075
доверенный	0003 0063
доверие	0006 0013 0015 0027 0035 0063 0076 0083 0088 0094
доверительный	0012 0067
доверять	0018 0076
довести	0013 0034
довестись	0057
довод	0006
доводить	0039 0090
доводчик	0052
довольно	0010 0021 0022 0030 0039 0040 0042 0044 0045 0046 0049 0055 0057 0061 0067 0083 0085 0088 0089 0092 0093 0095 0096 0097
довольный	0027 0039 0086
догадаться	0076 0082 0088
догадка	0076
догма	0099
догнать	0005 0089
договариваться	0010
договор	0003 0004 0075
догонять	0020
доделать	0056
дождаться	0030 0056 0071
дождевой	0039
дождь	0018
дожидаться	0045
дозволить	0060
дозировать	0076
дойти	0027 0044 0056 0067 0095
док	0002 0013 0033
доказательство	0076
доказать	0003 0009 0013 0054 0066
доказывать	0066 0071 0083
докатиться	0047
докаток	0035
докер	0039 0065 0069 0077 0079 0084 0095
докеризировать	0095
докерфайл	0045 0069 0095
доклад	0005 0030 0035 0040 0061 0067
доктор	0015 0023 0086 0090
докторский	0076
документ	0001 0002 0003 0004 0005 0006 0007 0008 0009 0010 0011 0012 0013 0014 0015 0016 0017 0018 0019 0020 0021 0022 0023 0024 0025 0026 0027 0028 0029 0030 0031 0032 0033 0034 0035 0036 0037 0038 0039 0040 0041 0042 0043 0044 0045 0046 0047 0048 0049 0050 0051 0052 0053 0054 0055 0056 0057 0058 0059 0060 0061 0062 0063 0064 0065 0066 0067 0068 0069 0070 0071 0072 0073 0074 0075 0076 0077 0078 0079 0080 0081 0082 0083 0084 0085 0086 0087 0088 0089 0090 0091 0092 0093 0094 0095 0096 0097 0098 0099 0100
документальный	0003
документатция	0010
документационный	0025
документация	0005 0010 0015 0016 0030 0041 0044 0045 0050 0051 0052 0055 0059 0061 0070 0073 0084 0087 0088 0095 0098
документировать	0099
долг	0003 0009 0010 0017 0018 0034 0053
долгий	0003 0008 0009 0019 0020 0021 0022 0027 0036 0040 0045 0046 0069 0076 0086 0092
долго	0008 0011 0013 0015 0021 0025 0027 0032 0035 0039 0046 0056 0071 0076 0090 0097
долговечность	0050
долговечный	0050
долговременный	0026 0070
долгожданный	0061
долгоживущий	0040
долголетие	0023
долгосрочно	0082
долгосрочный	0006 0009 0023 0051 0061 0082
должностной	0015
должность	0015 0027 0042 0075 0083 0088 0089
должный	0003 0004 0005 0008 0009 0010 0013 0015 0017 0021 0022 0023 0025 0026 0027 0035 0036 0037 0038 0039 0040 0041 0042 0043 0045 0046 0047 0049 0050 0051 0052 0053 0055 0056 0057 0059 0061 0063 0064 0065 0066 0067 0068 0069 0071 0072 0074 0075 0076 0079 0080 0083 0084 0086 0088 0089 0090 0091 0092 0093 0094 0095 0096 0098
долина	0076 0093
доллар	0006 0011 0015 0032 0034 0036 0045 0076 0084 0086 0095
доля	0004 0005 0006 0012 0013 0018 0034 0057 0076
дом	0008 0027 0037 0039 0042 0063 0068 0071 0075 0076 0095
домашний	0002 0033 0039 0041 0045 0051 0052 0063 0067 0068 0076 0083 0086
домен	0008 0011 0012 0032 0036 0051 0063 0087
доменный	0011 0032 0051 0074
домик	0034
доминирование	0005
доминировать	0061 0072
домножить	0071
домой	0015 0086
домофон	0013
домочадец	0039
дон	0022
донастройка	0036
донат	0086
доначисление	0003
доначислить	0003
донести	0090
доносить	0090
дончев	0023 0090
дообучать	0008
дообучаться	0034
дообучение	0008
дообучить	0034
доп	0003 0004 0067
допиливание	0091
дописывать	0052
доплата	0003
дополнение	0026 0043 0047 0053 0055 0059 0063 0067 0071 0073 0095
дополнительно	0035 0039 0063 0064 0067 0079 0080
дополнительный	0004 0005 0010 0011 0012 0013 0016 0017 0032 0035 0036 0037 0038 0040 0042 0044 0045 0046 0047 0050 0051 0052 0053 0055 0057 0059 0061 0062 0063 0064 0067 0070 0071 0073 0075 0078 0079 0081 0084 0086 0087 0088 0091 0092 0093 0095 0097 0098
дополнить	0005 0027 0073 0083 0097
дополнять	0047 0051 0061
дополняться	0075
допонительный	0011 0032
допрашивать	0076
допродажа	0013
допрос	0003
допускать	0074
допускаться	0084
допустимый	0050 0061 0081 0087 0095
допустить	0004 0015 0022 0035 0039 0040 0047 0049 0051 0052 0067 0073 0085 0089 0097
допущение	0057 0095
дорабатывать	0009 0013 0015
дорабатываться	0061
доработать	0013 0052 0062 0087
доработка	0004 0013 0029 0030 0047 0053 0061 0062
дорастать	0035
дорасти	0039
дорога	0001 0008 0012 0015 0039 0067 0076 0083 0086 0091
дорого	0003 0005 0027
дорогой	0002 0005 0008 0013 0015 0018 0033 0034 0046 0049 0068
дорогостоящий	0049
дорожать	0018
дорожный	0068 0072
доска	0008 0062 0089
досконально	0023 0088
дословно	0038 0067
досрочно	0052
доставать	0067 0082
доставить	0005 0051
доставка	0009 0042 0047 0051
доставлять	0005 0061 0076
доставляться	0027 0051
доставщик	0013
достаточно	0001 0002 0015 0017 0018 0021 0022 0025 0033 0035 0036 0037 0045 0050 0051 0052 0061 0063 0065 0067 0071 0076 0079 0082 0083 0087 0088 0089 0090 0093 0095 0096 0097 0100
достаточный	0002 0033 0034 0045 0047 0050 0051 0053 0070
достать	0046
достигаемый	0081
достигать	0022 0050 0051 0053 0068 0087 0089 0094
достигаться	0010 0022 0049 0061 0093
достигнутый	0076
достигнуть	0006 0011 0015 0016 0022 0024 0032 0034 0036 0039 0041 0043 0047 0049 0050 0051 0053 0067 0071 0076 0081 0088 0089 0097
достижение	0004 0022 0036 0042 0050 0051 0061 0067 0076 0081 0087 0088 0094
достижимый	0022
достоверность	0019 0051
достоверный	0044
достоинство	0071
достойно	0067
достойный	0062 0086
доступ	0005 0007 0008 0010 0012 0014 0016 0017 0018 0021 0026 0038 0040 0041 0042 0044 0045 0047 0048 0049 0050 0051 0052 0054 0055 0056 0058 0059 0060 0061 0064 0066 0067 0073 0077 0079 0084 0087 0088 0089 0091 0092 0095 0096 0098 0099 0100
доступно	0015 0018 0020 0021 0093 0096
доступность	0011 0016 0030 0032 0035 0041 0046 0047 0050 0051 0055 0059 0063 0070
доступный	0001 0002 0003 0004 0005 0006 0007 0008 0009 0010 0011 0012 0013 0014 0015 0016 0017 0018 0019 0020 0021 0022 0023 0024 0025 0026 0027 0028 0029 0030 0031 0032 0033 0034 0035 0036 0037 0038 0039 0040 0041 0042 0043 0044 0045 0046 0047 0048 0049 0050 0051 0052 0053 0054 0055 0056 0057 0058 0059 0060 0061 0062 0063 0064 0065 0066 0067 0068 0069 0070 0071 0072 0073 0074 0075 0076 0077 0078 0079 0080 0081 0082 0083 0084 0085 0086 0087 0088 0089 0090 0091 0092 0093 0094 0095 0096 0097 0098 0099 0100
достучаться	0059 0065 0095
досягаемость	0010 0076
доткомов	0034
дотягивать	0005
дотянуться	0002 0033
доустановка	0035
доучиваться	0067
дофамин	0023
доход	0003 0004 0010 0011 0015 0024 0032 0075 0076
доходить	0003 0015 0035 0044 0057
доходность	0018 0034
дочерний	0036 0050 0084 0095 0099
дочитать	0027 0054 0095
дочка	0086
дочь	0010 0086
др	0009 0016 0036 0037 0040 0050 0051 0061 0064 0074 0075 0098
драйв	0061
драйвер	0008 0009 0041 0051 0063 0070 0072 0092
драйверный	0092
древний	0015 0021 0022 0039 0086
древовидный	0050 0075
дрейф	0005 0076
дренаж	0051
дресс	0027
дробление	0003
дробный	0009 0052
дробь	0098
дрожание	0002 0033
дрожать	0015
дрон	0076
друг	0001 0002 0003 0004 0005 0006 0007 0008 0009 0010 0011 0012 0013 0014 0015 0016 0017 0018 0019 0020 0021 0022 0023 0024 0025 0026 0027 0028 0029 0030 0031 0032 0033 0034 0035 0036 0037 0038 0039 0040 0041 0042 0043 0044 0045 0046 0047 0048 0049 0050 0051 0052 0053 0054 0055 0056 0057 0058 0059 0060 0061 0062 0063 0064 0065 0066 0067 0068 0069 0070 0071 0072 0073 0074 0075 0076 0077 0078 0079 0080 0081 0082 0083 0084 0085 0086 0087 0088 0089 0090 0091 0092 0093 0094 0095 0096 0097 0098 0099 0100
другой	0001 0002 0005 0006 0008 0009 0010 0011 0012 0013 0014 0015 0016 0017 0018 0019 0021 0023 0024 0025 0026 0027 0028 0029 0030 0031 0032 0033 0034 0035 0036 0037 0038 0039 0040 0041 0042 0043 0044 0045 0046 0047 0049 0050 0051 0052 0053 0054 0055 0056 0057 0059 0060 0061 0062 0064 0065 0067 0068 0069 0070 0071 0072 0073 0074 0075 0076 0079 0081 0082 0083 0084 0085 0086 0088 0089 0090 0091 0092 0093 0095 0096 0097 0098 0100
дружелюбный	0049 0070 0099
дружно	0005 0027 0039
дть	0030 0045 0061 0062
дубликат	0005 0049 0050 0052 0060
дублирование	0005 0009 0050 0051 0099
дублировать	0044 0051
дублироваться	0050 0084
дубль	0017
дуда	0005
дудосить	0052
дуксин	0024
дума	0086
думать	0001 0003 0007 0008 0009 0010 0011 0013 0015 0018 0020 0027 0030 0032 0036 0039 0043 0048 0053 0074 0076 0079 0082 0083 0084 0085 0086 0089 0090 0093 0095 0096 0099
дурак	0052
дух	0006 0007 0030 0061 0076 0092
душа	0013 0027 0086
душевая	0086
дфл	0003
дымиться	0076
дымовой	0042
дыра	0005 0075 0076
дышать	0076
дьявол	0018
дэвид	0019
дюжина	0086
дюйм	0002 0033 0085
дюймовый	0002 0033
дёготь	0039
дёргать	0021 0076
дёрнуть	0091
дёшево	0003 0020 0034 0071
евангелист	0001 0042 0089
евгений	0040
евро	0010
европа	0006
европейский	0087
егор	0078
еда	0027 0076
едва	0011 0015 0021 0032 0047 0076
единица	0005 0022 0030 0037 0041 0045 0047 0050 0051 0060 0085 0089
единичный	0016 0036 0093
единовременно	0003
единообразие	0051 0079
единообразный	0050 0062
единоразовый	0087
единорог	0095
единственно	0044 0075
единственный	0003 0005 0009 0011 0015 0016 0032 0036 0040 0042 0045 0050 0051 0052 0055 0056 0059 0060 0061 0067 0071 0076 0086 0088 0091 0092 0093 0095 0099
единый	0003 0005 0006 0038 0039 0042 0045 0046 0047 0050 0051 0060 0061 0062 0066 0089 0095 0099
ежегодно	0004 0010
ежегодный	0030
ежедневно	0002 0010 0015 0033 0054 0075
ежедневный	0002 0005 0009 0023 0033 0062 0086
ежеквартальный	0034
ежемесячно	0005
ежемесячный	0010 0024 0087
еженедельный	0005
ежесуточный	0006
ежечасный	0005
ездить	0003 0013
елена	0024
елизавета	0042
елисейкин	0026
енной	0054
епвб	0004
ерминал	0041
ермолаев	0035
ес	0010
естественно	0067 0074 0086
естественноязыков	0074
естественноязыковый	0074
естественный	0005 0011 0018 0027 0032 0050 0051 0054 0067 0068 0072 0076 0083 0086 0089 0094
есть	0054 0057 0086
ефс	0003
ехать	0013 0027 0036 0076
ещё	0001 0002 0004 0009 0010 0011 0013 0015 0016 0017 0018 0021 0022 0024 0025 0027 0032 0033 0035 0036 0037 0038 0039 0040 0043 0045 0047 0050 0053 0056 0057 0060 0061 0067 0072 0075 0077 0086 0089 0091 0092 0096 0098 0099
её	0001 0004 0008 0010 0011 0013 0015 0016 0019 0021 0022 0025 0027 0028 0031 0032 0035 0036 0037 0038 0046 0047 0052 0057 0060 0061 0063 0067 0075 0076 0078 0079 0086 0087 0089 0090 0092 0093 0098
жа	0086
жадно	0051
жадный	0036
жалеть	0010
жалоба	0076
жаловаться	0005 0014 0093
жанр	0071
жаргон	0095
жареный	0086
жаркий	0002 0033
жарко	0027
жать	0095
ждать	0003 0005 0006 0010 0013 0015 0018 0021 0034 0037 0045 0048 0051 0052 0056 0059 0064 0066 0067 0071 0076 0094 0095 0096 0099
жевать	0076
желаемый	0038 0041 0045 0051 0053 0059 0064 0081 0086 0088 0093
желание	0039 0067 0076 0083 0086 0088 0093
желанный	0023
желательно	0021 0027 0067 0074
желать	0012 0036 0063 0070 0089 0096 0098
железа	0013 0047 0064 0066 0079 0087 0092 0095
железка	0013 0035
железный	0076 0099
железо	0013 0022 0035 0051 0061 0066 0070 0074 0087 0092 0095 0099
желудочный	0023
жена	0019 0027 0053 0071
женщина	0023 0028 0031 0085
женя	0039
жертва	0012 0039
жестокий	0076
живой	0001 0003 0016 0034 0036 0061 0076 0088 0100
живот	0001
животное	0011 0032 0050 0076
живьём	0027
жидкость	0076
жизнедеятельность	0054
жизненно	0051 0076
жизненный	0003 0022 0037 0042 0050 0051 0059 0061 0064 0069 0070 0076 0079 0083 0084 0086 0096
жизнь	0002 0009 0010 0013 0015 0020 0022 0023 0027 0033 0039 0043 0045 0047 0050 0051 0052 0053 0054 0062 0068 0071 0075 0076 0082 0083 0086 0090 0091 0092 0093
жилец	0042
жилище	0051
жильё	0072 0097
жирный	0027 0086
житель	0042
житков	0022
жить	0005 0010 0013 0015 0027 0039 0042 0045 0047 0051 0061 0067 0076 0077 0086 0089
жкх	0003 0004
жопа	0027
жсоноукладчик	0045
журнал	0012 0034 0042 0051 0059 0070 0076 0091
журналировать	0070
журналист	0002 0033 0047 0076 0083 0086 0090
журналистика	0015 0083
журналистский	0086
жуткий	0019 0076
жуть	0021 0086
жёлтый	0051 0076 0086 0095
жёсткий	0001 0027 0034 0047 0050 0051 0070 0076 0088 0096 0099
жёстко	0018 0045 0050 0060 0074
заафектит	0035
зааффектит	0035
забавно	0027 0039
забавный	0034 0051 0067
забанный	0052 0096
забегать	0027 0065
забивать	0071
забирать	0001 0017 0039
забить	0027
заблокировать	0010 0011 0012 0014 0026 0032 0050 0051 0052 0059 0077 0099
заблуждаться	0053
заблуждение	0008 0025 0049 0083
заболевание	0015 0023 0068 0075 0076 0089
заболеть	0003
забота	0003 0027 0061
заботиться	0052 0055 0086
заботливо	0071
забрасывать	0082
забрать	0001 0043 0046
забросить	0005
забывание	0082
забывать	0018 0027 0035 0048 0050 0067 0076 0095
забыть	0001 0013 0034 0052 0053 0055 0057 0060 0067 0069 0071 0082 0086 0088 0095
забыться	0082
завалить	0076
заведение	0004
заверение	0008 0067 0076
завершатель	0036
завершать	0010 0016 0036 0040 0050 0052 0081 0088
завершаться	0017 0050 0052 0088
завершение	0008 0009 0012 0016 0027 0036 0037 0040 0041 0047 0048 0050 0051 0052 0060 0061 0064 0071 0076 0081 0088 0095
завершить	0040 0041 0042 0050 0051 0052 0061 0076 0081 0087 0093 0095
завершиться	0016 0037 0045 0050 0088 0095
завеса	0045
завести	0045
завестись	0095
завидовать	0093
зависеть	0005 0006 0008 0011 0013 0018 0022 0025 0032 0035 0036 0037 0041 0045 0047 0049 0050 0051 0052 0054 0057 0069 0070 0073 0075 0077 0079 0084 0089 0092
зависимость	0001 0004 0005 0013 0018 0021 0022 0025 0027 0029 0030 0034 0035 0036 0041 0042 0043 0045 0047 0049 0050 0051 0052 0054 0059 0061 0062 0063 0065 0069 0070 0071 0072 0073 0074 0075 0079 0084 0089 0090 0092 0093 0094 0095 0098
зависимый	0071 0075 0079 0086 0092 0099
зависнуть	0052
завод	0002 0008 0015 0033
заводить	0091
заводский	0002 0008 0033
завоевать	0076 0083
завораживать	0036
заворачиваться	0038
завращаться	0076
завтра	0003 0005 0027 0071 0086
завтрак	0086
завтрашний	0003 0086
завуалировать	0039
завысить	0018
завышать	0034 0067
завязка	0026
загадать	0052
загадка	0052 0088
загадочный	0071 0076
загадывать	0052
заглядывать	0028 0031
заглянуть	0012 0015 0022 0038 0049 0061 0081 0093 0095
заговор	0076
заголовок	0010 0015 0016 0030 0045 0051 0052 0055 0076 0087 0088 0092
заголовочный	0092
загон	0076
загонять	0027 0076
заготовка	0008 0081
загружать	0012 0040 0044 0050 0051 0055 0056 0061 0074 0076 0079 0087 0088 0092 0095 0097 0100
загружаться	0037 0040 0041 0047 0050 0051 0060 0070 0087 0092
загружёный	0010
загрузить	0010 0012 0019 0020 0021 0024 0037 0040 0041 0044 0047 0048 0050 0055 0056 0061 0063 0069 0074 0075 0078 0083 0086 0087 0092 0095 0098
загрузиться	0088 0092 0095
загрузка	0005 0008 0012 0037 0038 0040 0041 0044 0045 0047 0050 0051 0055 0059 0061 0062 0063 0069 0074 0087 0092 0097 0098
загрузочный	0080 0092
загрузчик	0040 0050 0061 0076 0080 0088 0092
загуглили	0011 0032
задавать	0001 0003 0009 0010 0011 0015 0032 0038 0045 0050 0062 0063 0065 0067 0069 0071 0073 0079 0095
задаваться	0027 0050
задание	0009 0035 0037 0039 0051 0052 0053 0057 0063 0067 0083 0086 0089 0090
задать	0001 0007 0010 0018 0035 0036 0045 0047 0049 0050 0052 0057 0060 0061 0063 0065 0067 0069 0072 0073 0083 0088 0089 0092 0093 0095 0098
задача	0001 0002 0003 0004 0005 0008 0009 0010 0011 0013 0015 0018 0027 0030 0032 0033 0035 0036 0037 0039 0041 0042 0045 0046 0047 0048 0049 0050 0051 0052 0057 0059 0060 0061 0062 0064 0067 0068 0069 0070 0071 0072 0075 0076 0077 0079 0081 0082 0083 0084 0086 0087 0088 0089 0092 0093 0094 0095 0098 0100
задачка	0057 0092
задействование	0095
задействовать	0047 0079 0088 0089
задействоваться	0065
заделать	0086
задеплоить	0035 0059 0063 0094 0095
задерживаться	0056 0086
задержка	0005 0051 0052 0061 0076 0086
задеть	0079
задний	0061
задокументировать	0015 0017
задолбать	0027
задолго	0076
задолженность	0004 0075
задом	0052
задумать	0045
задуматься	0015 0016 0022 0034 0043 0086 0090 0093
задумываться	0010 0049 0083 0089 0092
задушить	0076
зажечься	0022
зазнаваться	0015
заимствовать	0025 0035 0050
заинтересованный	0015 0050 0083
заинтересовать	0057 0058 0095
зайти	0020 0026 0027 0038 0045 0054 0055 0064 0071 0095
заказ	0002 0005 0011 0013 0032 0033 0037 0047 0051 0064 0076 0086
заказать	0013 0037 0051
заказной	0026 0034
заказчик	0001 0013 0016 0062
заказывать	0013
заканчивать	0001 0025 0035 0039 0043 0078 0093
заканчиваться	0001 0003 0004 0005 0036 0038 0040 0050 0051 0052 0071 0076 0092
закапываться	0039
закачивать	0076
закешировать	0060
закидать	0086
закидывать	0071
закинуть	0027
закипеть	0039
закладка	0001 0002 0003 0004 0005 0006 0007 0008 0009 0010 0011 0012 0013 0014 0015 0016 0017 0018 0019 0020 0021 0022 0023 0024 0025 0026 0027 0028 0029 0030 0031 0032 0033 0034 0035 0036 0037 0038 0039 0040 0041 0042 0043 0044 0045 0046 0047 0048 0049 0050 0051 0052 0053 0054 0055 0056 0057 0058 0059 0060 0061 0062 0063 0064 0065 0066 0067 0068 0069 0070 0071 0072 0073 0074 0075 0076 0077 0078 0079 0080 0081 0082 0083 0084 0085 0086 0087 0088 0089 0090 0091 0092 0093 0094 0095 0096 0097 0098 0099 0100
закладывать	0015 0061 0067 0075
заклинание	0039 0088
заклинивание	0051
заключать	0074
заключаться	0003 0006 0015 0018 0035 0042 0050 0051 0052 0067 0075 0076 0079 0086 0089 0093 0097 0100
заключение	0004 0012 0015 0017 0021 0022 0035 0038 0040 0041 0042 0045 0046 0052 0060 0061 0068 0070 0071 0079 0081 0087 0089 0091 0095 0098 0099
заключительный	0022
заключить	0003 0004 0022 0035 0050 0076
заклятие	0039
закодировать	0063
заколдованный	0086
закомментировать	0041 0063
закоммитить	0045 0091
закон	0003 0018 0021 0036 0047 0051 0054 0082 0094
законный	0003 0076
законодательство	0003 0004 0019
закономерно	0004 0027 0092
закономерность	0018 0022 0036 0068 0072 0075 0082 0083 0094
законсервировать	0034
закончить	0036 0076 0085 0086 0092 0093 0095
закончиться	0001 0037 0045 0046 0049 0053 0081
закосячить	0021
закрепить	0038 0039 0047 0049 0062 0067
закрепиться	0012
закрепление	0012 0060
закрепляться	0096
закрутить	0008 0027
закручивать	0027
закрывать	0050 0076
закрываться	0001
закрытие	0034 0050 0052 0062
закрытость	0050
закрытый	0003 0006 0009 0013 0047 0050 0052 0062 0074 0088 0091
закрыть	0010 0050 0052 0053 0076 0095
закрыться	0015 0027 0052
закулисье	0012
закупать	0076
закупка	0047
закуска	0086
закэшировать	0036 0050
залегание	0075
залезать	0035
залить	0034
залог	0010 0017
залогиниться	0095 0096
заложить	0005 0086 0093
зам	0053
заманивать	0034
заманить	0026
замануха	0027
заманчивый	0005
замедление	0015
замедлить	0052 0076 0079 0099
замедлять	0002 0033 0047
замедляться	0005 0009 0015
замена	0004 0005 0015 0050 0051 0061 0074 0076 0083 0099 0100
заменимый	0059 0061
заменитель	0050 0051
заменить	0001 0005 0007 0009 0015 0030 0035 0038 0045 0046 0050 0051 0056 0067 0080 0083 0095 0097
заменять	0001 0006 0015 0036 0050 0051 0056 0059 0061 0076 0084 0086
замер	0001 0075
замерить	0099
заместитель	0050
заметить	0002 0007 0010 0012 0015 0033 0036 0038 0042 0045 0050 0051 0052 0055 0065 0067 0076 0079 0081 0082 0086 0089 0093 0094 0095 0096 0100
заметка	0002 0019 0027 0030 0033 0038 0074 0076
заметно	0020 0100
заметный	0005 0009 0061 0076
замечание	0001 0067 0086 0095
замечательный	0001 0041 0067
замечать	0001 0009 0026 0039 0049 0076 0082
замешательство	0055 0076
замещать	0006
заминусовать	0001
замкнутый	0013
замкнуть	0013
замок	0008 0016
заморозить	0061 0086
замыкание	0025
замыкаться	0067
замысел	0083
замышлять	0076
замять	0076
занавес	0066
занавеска	0076
занести	0046 0086
занижать	0015
занимательный	0067
занимать	0001 0005 0008 0010 0015 0036 0037 0042 0044 0045 0047 0050 0051 0052 0060 0061 0067 0072 0079 0081 0084 0087 0088 0089 0090 0099
заниматься	0015 0021 0026 0027 0039 0042 0045 0050 0053 0054 0061 0063 0068 0071 0075 0076 0079 0086 0089 0093 0095
заново	0010 0045 0049 0051 0071 0092 0095 0099
заносить	0013
занятие	0021 0053 0067 0086
занятный	0067
занятой	0003 0045 0076
занятость	0003 0083
занятый	0003 0040 0044 0049 0076 0088
занять	0001 0002 0010 0015 0017 0021 0033 0044 0045 0050 0051 0056 0061 0067 0071 0076 0084 0086 0089
заняться	0010 0027 0038 0053 0067 0095
заодно	0025 0034 0091 0095
запад	0074
западный	0074
запаковать	0061
запас	0049 0053 0076
запасаться	0015
запасть	0076
запах	0086
запекать	0091
запечь	0086
записать	0012 0027 0041 0044 0050 0052 0060 0071 0076 0081 0085
записаться	0064
записка	0015 0047 0049 0076
записной	0063
записывать	0013 0036 0044 0047 0050 0051 0076
записываться	0051 0052 0053
запись	0005 0010 0012 0013 0023 0026 0041 0044 0049 0050 0051 0052 0054 0057 0061 0063 0064 0071 0076 0079 0080 0081 0083 0085 0089 0095 0099 0100
запланировать	0026 0055 0086 0093
заплатить	0057 0076
заплесневелый	0076
запнуться	0038
заподозрить	0027
заполнение	0050 0076 0089
заполненность	0018
заполнитель	0051
заполнить	0010 0040 0049 0050 0090
заполнять	0034 0050 0064 0075
заполняться	0040 0049 0050 0071 0073 0090
заполучить	0095
